   184    0.49633E+04    0.71936E+00    0.47137E+01    0.40096E+07    0.72236E+03
   185    0.49650E+04    0.73778E+00    0.63888E+01    0.39808E+07    0.71846E+03
   186    0.49656E+04    0.75799E+00    0.80815E+01    0.39523E+07    0.71456E+03
   187    0.49657E+04    0.78016E+00    0.97897E+01    0.39241E+07    0.71066E+03
   188    0.49650E+04    0.80425E+00    0.11511E+02    0.38960E+07    0.70676E+03
   189    0.49634E+04    0.83031E+00    0.13246E+02    0.38683E+07    0.70287E+03
   190    0.49613E+04    0.85840E+00    0.14992E+02    0.38408E+07    0.69898E+03
   191    0.49581E+04    0.88853E+00    0.16752E+02    0.38135E+07    0.69508E+03
   192    0.49542E+04    0.92074E+00    0.18521E+02    0.37865E+07    0.69118E+03
   193    0.49495E+04    0.95506E+00    0.20298E+02    0.37597E+07    0.68728E+03
   194    0.49442E+04    0.99154E+00    0.22084E+02    0.37331E+07    0.68338E+03
   195    0.49380E+04    0.10302E+01    0.23877E+02    0.37068E+07    0.67946E+03
   196    0.49310E+04    0.10711E+01    0.25676E+02    0.36807E+07    0.67554E+03
   197    0.49233E+04    0.11142E+01    0.27479E+02    0.36548E+07    0.67161E+03
   198    0.49149E+04    0.11597E+01    0.29286E+02    0.36292E+07    0.66767E+03
   199    0.49058E+04    0.12075E+01    0.31095E+02    0.36038E+07    0.66371E+03
   200    0.48960E+04    0.12576E+01    0.32905E+02    0.35786E+07    0.65974E+03
   201    0.48854E+04    0.13102E+01    0.34716E+02    0.35537E+07    0.65576E+03
   202    0.48742E+04    0.13652E+01    0.36525E+02    0.35289E+07    0.65176E+03
   203    0.48621E+04    0.14227E+01    0.38333E+02    0.35044E+07    0.64774E+03
   204    0.48493E+04    0.14828E+01    0.40136E+02    0.34801E+07    0.64370E+03
   205    0.48358E+04    0.15454E+01    0.41935E+02    0.34560E+07    0.63965E+03
   206    0.48215E+04    0.16106E+01    0.43728E+02    0.34322E+07    0.63557E+03
   207    0.48066E+04    0.16784E+01    0.45515E+02    0.34085E+07    0.63146E+03
   208    0.47908E+04    0.17489E+01    0.47292E+02    0.33851E+07    0.62734E+03
   209    0.47743E+04    0.18221E+01    0.49061E+02    0.33618E+07    0.62318E+03
